source_partition,market_id,market_name,audit_status,provenance,product_count,n_paths,n_source_markets
Electronics,local_d0eb6c9ca77a3c530132,trucking_gps,CLEAN,manual_audit,14,1,1
Electronics,local_e38bc68cfce3dadf7045,turntable,CLEAN,manual_audit,2201,1,1
Electronics,local_07ae3942f60db2a866fd,tv_antenna,CLEAN,manual_audit,4572,8,8
Electronics,local_a081957425a242087c4e,tv_cable,CLEAN,manual_audit,158,1,1
Electronics,local_b569eb452d98af8bcd72,tv_cover,CLEAN,manual_audit,431,1,1
Electronics,local_a16d4793be63c2478688,tv_dvd_combo,CLEAN,manual_audit,199,1,1
Electronics,local_80548cb9eaf1f041acae,tv_remote,CLEAN,manual_audit,136,1,1
Electronics,local_58cf8017e8b5254b0a65,tv_replacement_lamp,CLEAN,manual_audit,584,1,1
Electronics,local_560c58484b048834f44a,tv_stand,CLEAN,manual_audit,309,2,2
Electronics,local_612ad3d10ce5ff7544e7,tv_tuner,CLEAN,manual_audit,101,2,2
Electronics,local_a5c5a014ea7e47b5bf88,tv_turntable,CLEAN,manual_audit,14,1,1
Electronics,local_0c2a9cf98fed422ddf58,tv_wall_mount,CLEAN,manual_audit,5001,4,4
Electronics,local_767b639ba8c0e01081bc,two_way_radio,CLEAN,manual_audit,1501,3,3
Electronics,local_3a0c75483a90f4e9392a,two_way_radio_case,CLEAN,manual_audit,355,1,1
Electronics,local_6a717236212221bc1ebe,two_way_radio_charger,CLEAN,manual_audit,77,1,1
Electronics,local_71436bf0df1e85ba9957,underwater_camcorder,CLEAN,manual_audit,67,1,1
Electronics,local_f6a24735340a2833924c,underwater_camera,CLEAN,manual_audit,319,1,1
Electronics,local_882385631114cfed6e88,underwater_camera_housing,CLEAN,manual_audit,675,1,1
Electronics,local_333f37da83b255a5dae5,underwater_light,CLEAN,manual_audit,95,2,2
Electronics,local_ae8ca60b145a8a345c1f,underwater_strobe,CLEAN,manual_audit,13,1,1
Electronics,local_b010c0469bcc0e10b73b,uninterruptible_power_supply,CLEAN,manual_audit,700,1,1
Electronics,local_17e54d8db106b4d62bdb,ups_battery,CLEAN,manual_audit,952,1,1
Electronics,local_7db831ad5582916650a6,usb_adapter,CLEAN,manual_audit,878,2,2
Electronics,local_b553568c30cb386bda88,usb_c_hdmi_adapter,CLEAN,manual_audit,149,1,1
Electronics,local_30a2307d48aa58ae409c,usb_cable,CLEAN,manual_audit,18660,7,7
Electronics,local_d625228a555f0b03938c,usb_cooler,CLEAN,manual_audit,9,1,1
Electronics,local_c395aba50b65e6d482d7,usb_fan,CLEAN,manual_audit,907,2,2
Electronics,local_6203ed284737b4245c47,usb_flash_drive,CLEAN,manual_audit,54,2,2
Electronics,local_15c26abb5f3b325ba127,usb_hub,CLEAN,manual_audit,4337,5,5
Electronics,local_a07b90073d589e7dc50e,usb_lamp,CLEAN,manual_audit,270,1,1
Electronics,local_96a39aeeeb1300af3e70,usb_pci_expansion_card,CLEAN,manual_audit,15,1,1
Electronics,local_612051cd09cbc7928505,usb_to_vga_adapter,CLEAN,manual_audit,236,1,1
Electronics,local_26adf36e63b1cb974b2a,vcr,CLEAN,manual_audit,355,2,2
Electronics,local_1bccaaa8eeafaa737cde,vga_cable,CLEAN,manual_audit,635,2,2
Electronics,local_38a57ece715873ea40cc,vhs_rewinder,CLEAN,manual_audit,71,1,1
Electronics,local_689f6925a89bcc239107,vhs_tape,CLEAN,manual_audit,105,2,2
Electronics,local_5d77643a47b5579f21b5,video_balun,CLEAN,manual_audit,66,1,1
Electronics,local_7f2634ca2485a2226a23,video_cable,CLEAN,manual_audit,18,2,2
Electronics,local_ec5011724e4d3d93cdaa,video_capture_card,CLEAN,manual_audit,1000,1,1
Electronics,local_5efce12e1e595d7a0346,video_converter,CLEAN,manual_audit,1166,3,3
Electronics,local_1e2197f1bdf59c8e4eee,video_head_cleaner,CLEAN,manual_audit,92,1,1
Electronics,local_e9fe4ae689d733ef3e84,video_microphone,CLEAN,manual_audit,996,1,1
Electronics,local_3d674d11fa133fbdd2c0,video_monitor,CLEAN,manual_audit,510,2,2
Electronics,local_8b766e2f8af1c41dda92,video_multiplexer,CLEAN,manual_audit,17,1,1
Electronics,local_4b86937fb9e1556b365a,video_recorder_deck,CLEAN,manual_audit,10,1,1
Electronics,local_eaaef7bb5946b237f802,video_surveillance_system,CLEAN,manual_audit,71,1,1
Electronics,local_3b68ce69f87cab6e2494,video_switcher,CLEAN,manual_audit,1358,1,1
Electronics,local_114b3909f10afa1b7a77,vinyl_record_cleaner,CLEAN,manual_audit,13,1,1
Electronics,local_730c10d070e874c78a24,vr_headset,CLEAN,manual_audit,172,2,2
Electronics,local_2f459e3e2f87a5b5265f,wall_charger,CLEAN,manual_audit,41,4,4
Electronics,local_8b1385d4e7c4491a3cbc,water_cooling_system,CLEAN,manual_audit,2344,1,1
Electronics,local_5eacd9786c892f862648,weather_radio,CLEAN,manual_audit,677,2,2
Electronics,local_3b7d0f9a54e87e9750b8,webcam,CLEAN,manual_audit,5542,4,4
Electronics,local_a8905c16f1b78bf39a0b,webcam_cover,CLEAN,manual_audit,667,2,2
Electronics,local_756c181ebbbf216cae2c,webcam_stand,CLEAN,manual_audit,19,1,1
Electronics,local_d2bfdad5f062179199e2,wifi_range_extender,CLEAN,manual_audit,1342,1,1
Electronics,local_f0592c8b556aa4304724,wire_terminal,CLEAN,manual_audit,163,1,1
Electronics,local_d3a8abc937b589464e54,wireless_access_point,CLEAN,manual_audit,617,1,1
Electronics,local_7fdf14f2ffc1783e3ce2,wireless_audio_adapter,CLEAN,manual_audit,209,1,1
Electronics,local_3e8461321ce3bbe0dec1,wireless_display_dongle,CLEAN,manual_audit,220,1,1
Electronics,local_411a34bf9311dbead90d,wireless_network_camera,CLEAN,manual_audit,11,1,1
Electronics,local_17709aa07b23370f46ac,wireless_speaker,CLEAN,manual_audit,58,3,3
Electronics,local_dee2b5b47321b40ed195,wireless_video_transmitter,CLEAN,manual_audit,20,1,1
Electronics,local_4d501f869ea665600ce1,writing_tablet,CLEAN,manual_audit,10,1,1
Electronics,local_f12446832074520148bb,zip_disk,CLEAN,manual_audit,21,1,1
Electronics,local_8d64fe8251ebbf46270f,zip_drive,CLEAN,manual_audit,14,1,1
